down,distance_bin,field_half,hc_published_sp,hc_published_n,hc_published_ep,hc_recomputed_n,hc_recomputed_sp,hc_recomputed_thin,ours_n,ours_sp,ours_thin,model_ep,model_n,missing_in,abs_diff_hc_vs_model,abs_diff_hc_published_vs_hc_recomputed
3,13,own,0.3596491228,114,2.157894737,62,0.3870967741935484,false,152,0.4473684210526316,false,0.6597240050540907,214,,1.4981707319459092,0.027447651393548378
3,14,own,0.3406593407,91,2.043956044,47,0.3829787234042553,false,112,0.38392857142857145,false,0.27280090943142865,159,,1.7711551345685717,0.04231938270425534
3,15+,own,0.2523659305842271,1913,1.5141955835804417,213,0.3568075117370892,false,578,0.3096885813148789,false,-0.07503988528783731,788,,1.589235468868279,0.10444158115286206
4,1,own,0.5757575758,99,3.454545455,42,0.5952380952380952,false,132,0.6515151515151515,false,2.4635416554240783,171,,0.9910037995759216,0.019480519438095256
4,2,own,0.4838709677,62,2.903225806,47,0.48936170212765956,false,91,0.5934065934065934,false,2.296696681444309,137,,0.6065291245556912,0.0054907344276595715
4,3,own,0.4657534247,73,2.794520548,29,0.4482758620689655,true,79,0.5569620253164557,false,1.9481673642196562,107,,0.8463531837803437,0.01747756263103445
4,4,own,0.4561403509,57,2.7368421049999996,33,0.5757575757575758,false,97,0.6185567010309279,false,1.9358058410875785,130,,0.8010362639124211,0.11961722485757581
4,5,own,0.3968253968,63,2.3809523810000006,58,0.46551724137931033,false,83,0.43373493975903615,false,0.8347264437998995,141,,1.5462259372001013,0.06869184457931032
4,6,own,0.4857142857,70,2.914285714,44,0.4090909090909091,false,94,0.2978723404255319,false,0.4761963367117974,138,,2.4380893772882026,0.07662337660909091
4,7,own,0.2816901408,71,1.690140845,36,0.4444444444444444,false,84,0.42857142857142855,false,0.6712747327102927,119,,1.0188661122897074,0.16275430364444443
4,8,own,0.4107142857,56,2.464285714,26,0.6538461538461539,true,76,0.4605263157894737,false,0.872800302636974,102,,1.591485411363026,0.24313186814615384
4,9,own,0.22222222219999999,45,1.333333333,26,0.38461538461538464,true,80,0.3875,false,0.1504381145106717,105,,1.1828952184893282,0.16239316241538465
4,10,own,0.21276595739999998,47,1.276595745,23,0.2608695652173913,true,72,0.2916666666666667,false,-0.34654212400415224,95,,1.6231378690041522,0.048103607817391314
4,11,own,0.2564102564,39,1.538461538,22,0.4090909090909091,true,63,0.25396825396825395,false,-0.627743433196755,85,,2.166204971196755,0.15268065269090914
4,12,own,0.25,40,1.5,22,0.36363636363636365,true,61,0.2459016393442623,false,-0.6696146299854954,83,,2.1696146299854955,0.11363636363636365
4,13,own,0.1428571429,49,0.8571428571000002,28,0.21428571428571427,true,78,0.34615384615384615,false,-0.7737924709327448,106,,1.630935328032745,0.07142857138571426
4,14,own,0.06666666667,30,0.4,16,0.1875,true,51,0.13725490196078433,false,-1.070388459954967,67,,1.4703884599549668,0.12083333333
4,15+,own,0.07746478873401408,1089,0.4647887323908451,87,0.1724137931034483,false,285,0.22456140350877193,false,-1.2406211213875764,370,,1.7054098537784215,0.09494900436943421
