index;PLAY #;ODK;OFF FORM;Off Str;OFF PLAY;DN;DIST;YARD LN;RESULT;Drive Success;TARGET ROUTE;RECEIVED BY;GN/LS;Thrown By;YAC;QB;C;X/H;Y/CAT;Z;Target;Drop;B;yardline_50;game_id;play_id;drive_id;half;posteam;home_team;away_team;defteam;down;yards_to_go;yardline;yardline_50_simple;yards_to_go_simple;yardline_50_after;posteam_after;play_type;sack;interception;complete_pass;touchdown;def_touchdown;penalty;safety;one_point_conv_success;two_point_conv_success;defensive_two_point_conv;scoring_play;scoring_play_team;home_team_points;away_team_points;home_team_score;away_team_score;posteam_score;defteam_score;score_differential;yards_gained;first_down;half_end;game_end;helper_one;play_id_half;play_time;half_seconds_remaining;game_seconds_remaining;elapsed_share;Diff_Time_Ratio;start_posteam;receive_2h_ko;scoring_event;score_drive;Next_Score_Half;Drive_Score_Half;max_play_id
67;66;Slot Right;Slot;Right;Sail;1;20;-5;Complete;0;OUT;PIETRYGA;8;THIELE;0;;;;;;PIETRYGA;;;5;1;67;13;2;GER;GER;OPP;OPP;1;20;-5;0;4;13;GER;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;14;24;14;24;-10;8;0;0;0;1;26;26.666666666666668;533.3333333333334;533.3333333333334;0.7777777777777778;-224.45970517581;GER;1;Touchdown;14;Opp_Touchdown;14;86
68;67;Slot Right;Slot;Right;Dagger;2;12;-13;Complete;0;DIG;SPIES;14;THIELE;4;;;;;;SPIES;;;13;1;68;13;2;GER;GER;OPP;OPP;2;12;-13;0;3;27;GER;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;14;24;14;24;-10;14;1;0;0;1;27;26.666666666666668;506.66666666666674;506.66666666666674;0.7888888888888889;-234.6607017644799;GER;1;Touchdown;14;Opp_Touchdown;14;86
69;68;Slot Right;Slot;Right;Snake Rolex;1;23;23;Sack;0;;;-3;;;;;;;;;;;27;1;69;13;2;GER;GER;OPP;OPP;1;23;23;1;5;24;GER;pass;1;0;1;0;0;0;0;0;0;0;0;OPP;;;14;24;14;24;-10;-3;0;0;0;1;28;26.666666666666668;480.0000000000001;480.0000000000001;0.8;-245.32530197109352;GER;1;Touchdown;14;Opp_Touchdown;14;86
70;69;Slot Left;Slot;Left;Sail;2;26;26;Complete;0;SHALLOW;RIESS;13;THIELE;10;;;;;;RIESS;;;24;1;70;13;2;GER;GER;OPP;OPP;2;26;26;0;5;37;GER;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;14;24;14;24;-10;13;0;0;0;1;29;26.666666666666668;453.3333333333335;453.3333333333335;0.8111111111111111;-256.47457514046437;GER;1;Touchdown;14;Opp_Touchdown;14;86
71;70;Slot Right;Slot;Right;Snake Rolex;3;13;13;Complete;0;SHALLOW;SPIES;6;STEVENS;1;;;;;;SPIES;;;37;1;71;13;2;GER;GER;OPP;OPP;3;13;13;1;3;43;GER;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;14;24;14;24;-10;6;0;0;0;1;30;26.666666666666668;426.66666666666686;426.66666666666686;0.8222222222222222;-268.1305481537017;GER;1;Touchdown;14;Opp_Touchdown;14;86
72;71;Pile Left;Pile;Left;Swap Smash;4;7;7;Sack;0;;;;;;;;;;;;;;43;1;72;13;2;GER;GER;OPP;OPP;4;7;7;1;2;5;OPP;pass;1;0;0;0;0;0;0;0;0;0;0;OPP;;;14;24;14;24;-10;0;0;0;0;1;31;26.666666666666668;400.0000000000002;400.0000000000002;0.8333333333333333;-280.31624894526124;GER;1;Touchdown;14;Opp_Touchdown;14;86
73;72;;;;;1;20;-5;;1;;;7;;;;;;;;;;;5;1;73;14;2;OPP;GER;OPP;GER;1;20;-5;0;4;12;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;14;24;24;14;10;7;0;0;0;1;32;26.666666666666668;373.3333333333336;373.3333333333336;0.8444444444444444;293.0557519977118;GER;1;Touchdown;14;Touchdown;14;86
74;73;;;;;2;13;-12;;1;;;6;;;;;;;;;;;12;1;74;14;2;OPP;GER;OPP;GER;2;13;-12;0;3;18;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;14;24;24;14;10;6;0;0;0;1;33;26.666666666666668;346.66666666666697;346.66666666666697;0.8555555555555555;306.3742259040962;GER;1;Touchdown;14;Touchdown;14;86
75;74;;;;;3;7;-18;;1;;;0;;;;;;;;;;;18;1;75;14;2;OPP;GER;OPP;GER;3;7;-18;0;2;18;OPP;pass;0;0;0;0;0;0;0;0;0;0;0;OPP;;;14;24;24;14;10;0;0;0;0;1;34;26.666666666666668;320.00000000000034;320.00000000000034;0.8666666666666666;320.29798309185577;GER;1;Touchdown;14;Touchdown;14;86
76;75;;;;;4;7;-18;;1;;;17;;;;;;;;;;;18;1;76;14;2;OPP;GER;OPP;GER;4;7;-18;0;2;35;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;14;24;24;14;10;17;1;0;0;1;35;26.666666666666668;293.3333333333337;293.3333333333337;0.8777777777777775;334.8545318065511;GER;1;Touchdown;14;Touchdown;14;86
77;76;;;;;1;15;15;;1;;;10;;;;;;;;;;;35;1;77;14;2;OPP;GER;OPP;GER;1;15;15;1;3;45;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;14;24;24;14;10;10;0;0;0;1;36;26.666666666666668;266.6666666666671;266.6666666666671;0.8888888888888888;350.07263045808355;GER;1;Touchdown;14;Touchdown;14;86
78;77;;;;;2;5;5;;1;;;0;;;;;;;;;;;45;1;78;14;2;OPP;GER;OPP;GER;2;5;5;1;1;45;OPP;pass;0;0;0;0;0;0;0;0;0;0;0;OPP;;;14;24;24;14;10;0;0;0;0;1;37;26.666666666666668;240.00000000000045;240.00000000000045;0.8999999999999999;365.9823444367798;GER;1;Touchdown;14;Touchdown;14;86
79;78;;;;;3;5;5;Complete, TD;1;;;5;;;;;;;;;;;45;1;79;14;2;OPP;GER;OPP;GER;3;5;5;1;1;45;OPP;pass;0;0;1;1;0;0;0;0;0;0;1;OPP;;6;14;30;30;14;16;0;0;0;0;1;38;26.666666666666668;213.33333333333383;213.33333333333383;0.9111111111111109;612.1841688185538;GER;1;Touchdown;14;Touchdown;14;86
80;79;;;;;0;5;5;;1;;;;;;;;;;;;;;45;1;80;14;2;OPP;GER;OPP;GER;0;5;5;1;1;5;GER;extra_point;0;0;0;0;0;0;0;0;0;0;0;GER;;;14;30;30;14;16;0;0;0;0;1;39;26.666666666666668;186.6666666666672;186.6666666666672;0.9222222222222222;640.0060382844545;GER;1;Touchdown;15;Opp_Touchdown;15;86
81;80;Slot Left;Slot;Left;Dagger;1;20;-5;Complete;1;SCRAMBLE;RIESS;19;THIELE;0;;;;;;RIESS;;;5;1;81;15;2;GER;GER;OPP;OPP;1;20;-5;0;4;24;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;14;30;14;30;-16;19;0;0;0;1;40;26.666666666666668;160.00000000000045;160.00000000000045;0.9333333333333332;-669.092325322719;GER;1;Touchdown;15;Touchdown;15;86
82;81;Slot Left;Slot;Left;Sail;2;1;-24;Complete;1;SAIL;SPIES;9;THIELE;0;;;;;;SPIES;;;24;1;82;15;2;GER;GER;OPP;OPP;2;1;-24;0;1;33;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;14;30;14;30;-16;9;1;0;0;1;41;26.666666666666668;133.3333333333337;133.3333333333337;0.9444444444444442;-699.5004937856338;GER;1;Touchdown;15;Touchdown;15;86
83;82;Slot Right;Slot;Right;Snake Rolex;1;17;17;Complete;1;SCRAMBLE;PIETRYGA;12;THIELE;2;;;;;;PIETRYGA;;;33;1;83;15;2;GER;GER;OPP;OPP;1;17;17;1;4;45;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;14;30;14;30;-16;12;0;0;0;1;42;26.666666666666668;106.66666666666697;106.66666666666697;0.9555555555555555;-731.2906190791304;GER;1;Touchdown;15;Touchdown;15;86
84;83;Slot Right;Slot;Right;STICK;2;5;5;Complete, TD;1;HITCH;PIETRYGA;5;THIELE;0;;;;;;PIETRYGA;;;45;1;84;15;2;GER;GER;OPP;OPP;2;5;5;1;1;40;GER;pass;0;0;1;1;0;0;0;0;0;0;1;GER;6;;20;30;20;30;-10;-5;0;0;0;1;43;26.666666666666668;80.00000000000023;80.00000000000023;0.9666666666666667;-477.8284417811166;GER;1;Touchdown;15;Touchdown;15;86
85;84;Slot Right;Slot;Right;Dagger;0;10;10;Incomplete;1;DIG;;0;THIELE;;;;;;;SPIES;;;40;1;85;15;2;GER;GER;OPP;OPP;0;10;10;1;2;5;OPP;extra_point;0;0;0;0;0;0;0;0;0;0;0;OPP;;;20;30;20;30;-10;0;0;0;0;1;44;26.666666666666668;53.333333333333485;53.333333333333485;0.9777777777777777;-499.5442606661176;GER;1;No_Score;1;No_Score;15;86
86;85;;;;;1;20;-5;;1;;;;;;;;;;;;;;5;1;86;16;2;OPP;GER;OPP;GER;1;20;-5;0;4;5;OPP;pass;0;0;0;0;0;0;0;0;0;0;0;OPP;;;20;30;30;20;10;0;0;1;1;1;45;26.666666666666668;26.666666666666742;26.666666666666742;0.9888888888888888;522.2469960856146;GER;1;No_Score;1;No_Score;16;86
87;1;;;;;1;20;-5;;1;;;9;;;;;;;;;;;5;2;1;1;1;OPP;OPP;GER;GER;1;20;-5;0;4;14;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;0;0;0;0;0;0;0;9;0;0;0;1;1;0.0;1200.0;2400.0;0.0;0.0;OPP;0;Touchdown;1;Touchdown;1;49
88;2;;;;;2;11;-14;;1;;;8;;;;;;;;;;;14;2;2;1;1;OPP;OPP;GER;GER;2;11;-14;0;3;22;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;0;0;0;0;0;8;0;0;0;1;2;24.489795918367346;1175.5102040816328;2375.5102040816328;0.010204081632653015;0.0;OPP;1;Touchdown;1;Touchdown;1;49
89;3;;;;;3;3;-22;;1;;;5;;;;;;;;;;;22;2;3;1;1;OPP;OPP;GER;GER;3;3;-22;0;1;27;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;0;0;0;0;0;5;1;0;0;1;3;24.489795918367346;1151.0204081632653;2351.0204081632655;0.02040816326530603;0.0;OPP;1;Touchdown;1;Touchdown;1;49
90;4;;;;;1;23;23;;1;;;9;;;;;;;;;;;27;2;4;1;1;OPP;OPP;GER;GER;1;23;23;1;5;36;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;0;0;0;0;0;9;0;0;0;1;4;24.489795918367346;1126.530612244898;2326.530612244898;0.030612244897959235;0.0;OPP;1;Touchdown;1;Touchdown;1;49
91;5;;;;;2;14;14;;1;;;6;;;;;;;;;;;36;2;5;1;1;OPP;OPP;GER;GER;2;14;14;1;3;42;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;0;0;0;0;0;6;0;0;0;1;5;24.489795918367346;1102.0408163265306;2302.0408163265306;0.04081632653061225;0.0;OPP;1;Touchdown;1;Touchdown;1;49
92;6;;;;;3;8;8;Complete, TD;1;;;8;;;;;;;;;;;42;2;6;1;1;OPP;OPP;GER;GER;3;8;8;1;2;45;OPP;pass;0;0;1;1;0;0;0;0;0;0;1;OPP;6;;6;0;6;0;6;3;0;0;0;1;6;24.489795918367346;1077.5510204081634;2277.5510204081634;0.051020408163265266;7.358389581083942;OPP;1;Touchdown;1;Touchdown;1;49
93;7;;;;;0;5;5;Good;1;;;;;;;;;;;;;;45;2;7;1;1;OPP;OPP;GER;GER;0;5;5;1;1;5;GER;extra_point;0;0;0;0;0;0;0;1;0;0;1;OPP;1;;7;0;7;0;7;0;0;0;0;1;7;24.489795918367346;1053.061224489796;2253.061224489796;0.06122448979591828;8.942436652340874;OPP;1;Extra_Point;1;Extra_Point;1;49
94;8;OFF FORM;Slot;Right;Sail;1;20;-5;Complete;1;SHALLOW;RIESS;5;THIELE;2;;;;;;RIESS;;;5;2;8;2;1;GER;OPP;GER;OPP;1;20;-5;0;4;10;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;7;0;0;7;-7;5;0;0;0;1;8;24.489795918367346;1028.5714285714287;2228.5714285714284;0.0714285714285715;-9.314985382131452;OPP;1;Touchdown;2;Touchdown;2;49
95;9;Slot Right;Slot;Left;Dagger;2;15;-10;Complete;1;DIG;SPIES;14;THIELE;5;;;;;;SPIES;;;10;2;9;2;1;GER;OPP;GER;OPP;2;15;-10;0;3;24;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;7;0;0;7;-7;14;0;0;0;1;9;24.489795918367346;1004.0816326530612;2204.081632653061;0.0816326530612245;-9.703054776083757;OPP;1;Touchdown;2;Touchdown;2;49
96;10;Slot Left;Slot;Left;Rolex Poco;3;1;-24;Rush;1;;THIELE;8;THIELE;;;;;;;;;;24;2;10;2;1;GER;OPP;GER;OPP;3;1;-24;0;1;32;GER;run;0;0;1;0;0;0;0;0;0;0;0;GER;;;7;0;0;7;-7;8;1;0;0;1;10;24.489795918367346;979.5918367346939;2179.591836734694;0.09183673469387751;-10.10729143690171;OPP;1;Touchdown;2;Touchdown;2;49
97;11;Slot Left;Slot;Right;Dagger;1;18;18;Complete;1;DIG;SPIES;8;THIELE;1;;;;;;SPIES;;;32;2;11;2;1;GER;OPP;GER;OPP;1;18;18;1;4;40;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;7;0;0;7;-7;8;0;0;0;1;11;24.489795918367346;955.1020408163265;2155.1020408163267;0.10204081632653053;-10.528368905250916;OPP;1;Touchdown;2;Touchdown;2;49
98;12;Slot Right;Slot;Left;Rolex Curls;2;10;10;Incomplete;1;DIP;;0;STEVENS;;;;;;;PIETRYGA;;;40;2;12;2;1;GER;OPP;GER;OPP;2;10;10;1;2;40;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;7;0;0;7;-7;0;0;0;0;1;12;24.489795918367346;930.6122448979593;2130.612244897959;0.11224489795918374;-10.966988782014717;OPP;1;Touchdown;2;Touchdown;2;49
99;13;Slot Left;Pile;Right;Dagger;3;10;10;Complete, TD;1;POCO;THIELE;10;STEVENS;0;;;;;;THIELE;;;40;2;13;2;1;GER;OPP;GER;OPP;3;10;10;1;2;45;OPP;pass;0;0;1;1;0;0;0;0;0;0;1;GER;;6;7;6;6;7;-1;5;0;0;0;1;13;24.489795918367346;906.1224489795918;2106.122448979592;0.12244897959183676;-1.6319831281863169;OPP;1;Touchdown;2;Touchdown;2;49
100;14;Pile Right;;;;0;10;5;Fumble;1;;;;;;;;;;;;;;45;2;14;2;1;OPP;OPP;GER;GER;0;10;5;1;2;5;OPP;extra_point;0;0;1;0;0;0;0;0;0;0;0;OPP;;;7;6;7;6;1;0;0;0;0;1;14;24.489795918367346;881.6326530612246;2081.6326530612246;0.13265306122448978;1.6999727897386074;OPP;1;Touchdown;3;Touchdown;3;49
101;15;;;;;1;20;-5;;1;;;12;;;;;;;;;;;5;2;15;3;1;OPP;OPP;GER;GER;1;20;-5;0;4;17;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;7;6;7;6;1;12;0;0;0;1;15;24.489795918367346;857.1428571428571;2057.1428571428573;0.1428571428571428;1.7707949524351543;OPP;1;Touchdown;3;Touchdown;3;49
102;16;;;;;2;8;-17;;1;;;7;;;;;;;;;;;17;2;16;3;1;OPP;OPP;GER;GER;2;8;-17;0;2;24;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;7;6;7;6;1;7;0;0;0;1;16;24.489795918367346;832.6530612244899;2032.6530612244899;0.1530612244897959;1.8445676204334884;OPP;1;Touchdown;3;Touchdown;3;49
103;17;;;;;3;1;-24;;1;;;12;;;;;;;;;;;24;2;17;3;1;OPP;OPP;GER;GER;3;1;-24;0;1;36;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;7;6;7;6;1;12;1;0;0;1;17;24.489795918367346;808.1632653061224;2008.1632653061224;0.163265306122449;1.9214137140343228;OPP;1;Touchdown;3;Touchdown;3;49
104;18;;;;;1;14;14;Complete, TD;1;;;14;;;;;;;;;;;36;2;18;3;1;OPP;OPP;GER;GER;1;14;14;1;3;45;OPP;pass;0;0;1;1;0;0;0;0;0;0;1;OPP;6;;13;6;13;6;7;9;0;0;0;1;18;24.489795918367346;783.6734693877552;1983.6734693877552;0.173469387755102;14.010228921442799;OPP;1;Touchdown;3;Touchdown;3;49
105;19;;;;;0;5;5;No Good;1;;;;;;;;;;;;;;45;2;19;3;1;OPP;OPP;GER;GER;0;5;5;1;1;5;GER;extra_point;0;0;0;0;0;0;0;0;0;0;0;GER;;;13;6;13;6;7;0;0;0;0;1;19;24.489795918367346;759.1836734693877;1959.1836734693877;0.18367346938775514;14.59390574149524;OPP;1;Touchdown;4;Opp_Touchdown;4;49
106;20;;Slot;Left;Sail;1;20;-5;Complete;1;SAIL;SPIES;16;THIELE;7;;;;;;SPIES;;;5;2;20;4;1;GER;OPP;GER;OPP;1;20;-5;0;4;21;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;13;6;6;13;-7;16;0;0;0;1;20;24.489795918367346;734.6938775510205;1934.6938775510205;0.19387755102040816;-15.201898982940694;OPP;1;Touchdown;4;Touchdown;4;49
107;21;Slot Left;Slot;Right;Snake JET;2;4;-21;Rush;1;;SCHWARZ;14;;;;;;;;;;;21;2;21;4;1;GER;OPP;GER;OPP;2;4;-21;0;1;35;GER;run;0;0;1;0;0;0;0;0;0;0;0;GER;;;13;6;6;13;-7;14;1;0;0;1;21;24.489795918367346;710.204081632653;1910.204081632653;0.20408163265306126;-15.835221686436352;OPP;1;Touchdown;4;Touchdown;4;49
108;22;Slot Right;Slot;Right;Dagger;1;15;15;Incomplete;1;DIG;;0;THIELE;;;;;;;SPIES;;;35;2;22;4;1;GER;OPP;GER;OPP;1;15;15;1;3;35;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;13;6;6;13;-7;0;0;0;0;1;22;24.489795918367346;685.7142857142858;1885.7142857142858;0.21428571428571427;-16.494929096685624;OPP;1;Touchdown;4;Touchdown;4;49
109;23;Slot Right;Slot;Right;Rolex Poco;2;15;15;Incomplete;1;POCO;;0;STEVENS;;;;;;;SPIES;;;35;2;23;4;1;GER;OPP;GER;OPP;2;15;15;1;3;35;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;13;6;6;13;-7;0;0;0;0;1;23;24.489795918367346;661.2244897959184;1861.2244897959185;0.2244897959183673;-17.182120420690936;OPP;1;Touchdown;4;Touchdown;4;49
110;25;Slot Right;Pile;Left;Dagger;3;15;15;Complete;1;DIG;SPIES;11;STEVENS;0;;;;;;SPIES;;;35;2;24;4;1;GER;OPP;GER;OPP;3;15;15;1;3;46;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;13;6;6;13;-7;11;0;0;0;1;24;24.489795918367346;636.7346938775511;1836.734693877551;0.2346938775510204;-17.897940659256612;OPP;1;Touchdown;4;Touchdown;4;49
111;26;Pile Left;Slot;Right;STICK;4;4;4;Complete, TD;1;OUT;STEVENS;4;THIELE;0;;;;;;STEVENS;;;46;2;25;4;1;GER;OPP;GER;OPP;4;4;4;1;1;40;GER;pass;0;0;1;1;0;0;0;0;0;0;1;GER;;6;13;12;12;13;-1;-6;0;0;0;1;25;24.489795918367346;612.2448979591837;1812.2448979591836;0.24489795918367352;-2.6633689306847956;OPP;1;Touchdown;4;Touchdown;4;49
112;27;Slot Right;Slot;Right;Dagger;0;10;10;Incomplete;1;;;0;THIELE;;;;;;;;;;40;2;26;4;1;GER;OPP;GER;OPP;0;10;10;1;2;5;OPP;extra_point;0;0;0;0;0;0;0;0;0;0;0;OPP;;;13;12;12;13;-1;0;0;0;0;1;26;24.489795918367346;587.7551020408164;1787.7551020408164;0.25510204081632654;-2.7743269112292324;OPP;1;Touchdown;5;Opp_Touchdown;5;49
113;28;;;;;1;20;-5;;1;;;3;;;;;;;;;;;5;2;27;5;1;OPP;OPP;GER;GER;1;20;-5;0;4;8;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;13;12;13;12;1;3;0;0;0;1;27;24.489795918367346;563.265306122449;1763.2653061224491;0.26530612244897955;2.8899074858516633;OPP;1;Touchdown;5;Touchdown;5;49
114;29;;;;;2;17;-8;;1;;;6;;;;;;;;;;;8;2;28;5;1;OPP;OPP;GER;GER;2;17;-8;0;4;14;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;13;12;13;12;1;6;0;0;0;1;28;24.489795918367346;538.7755102040817;1738.7755102040817;0.2755102040816326;3.010303235346235;OPP;1;Touchdown;5;Touchdown;5;49
115;30;;;;;3;11;-14;;1;;;32;;;;;;;;;;;14;2;29;5;1;OPP;OPP;GER;GER;3;11;-14;0;3;46;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;OPP;;;13;12;13;12;1;32;1;0;0;1;29;24.489795918367346;514.2857142857143;1714.2857142857142;0.28571428571428575;3.135714763569823;OPP;1;Touchdown;5;Touchdown;5;49
116;31;;;;;1;10;4;Complete, TD;1;;;4;;;;;;;;;;;46;2;30;5;1;OPP;OPP;GER;GER;1;10;4;1;2;45;OPP;pass;0;0;1;1;0;0;0;0;0;0;1;OPP;6;;19;12;19;12;7;-1;0;0;0;1;30;24.489795918367346;489.795918367347;1689.795918367347;0.29591836734693877;22.864457221822626;OPP;1;Touchdown;5;Touchdown;5;49
117;32;;;;;0;5;5;No Good;1;;;;;;;;;;;;;;45;2;31;5;1;OPP;OPP;GER;GER;0;5;5;1;1;5;GER;extra_point;0;0;0;0;0;0;0;0;0;0;0;GER;;;19;12;19;12;7;0;0;0;0;1;31;24.489795918367346;465.30612244897964;1665.3061224489797;0.3061224489795918;23.817007944461636;OPP;1;Touchdown;6;Opp_Touchdown;6;49
118;33;Slot Right;Slot;Left;OHIO;1;20;-5;Incomplete;1;FADE;;0;THIELE;;;;;;;SPIES;;;5;2;32;6;1;GER;OPP;GER;OPP;1;20;-5;0;4;5;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;19;12;12;19;-7;0;0;0;0;1;32;24.489795918367346;440.8163265306123;1640.8163265306123;0.3163265306122449;-24.809242656551938;OPP;1;Touchdown;6;Touchdown;6;49
119;34;Slot Left;Cat;Left;Curls;2;20;-5;Complete;1;CURL;RIESS;8;THIELE;0;;;;;;RIESS;;;5;2;33;6;1;GER;OPP;GER;OPP;2;20;-5;0;4;13;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;19;12;12;19;-7;8;0;0;0;1;33;24.489795918367346;416.32653061224494;1616.3265306122448;0.326530612244898;-25.842814623354194;OPP;1;Touchdown;6;Touchdown;6;49
120;35;Cat Left;Slot;Left;Rolex Poco;3;12;-13;Complete;1;CURL OUT;PIETRYGA;14;THIELE;0;;;;;;PIETRYGA;;;13;2;34;6;1;GER;OPP;GER;OPP;3;12;-13;0;3;27;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;19;12;12;19;-7;14;1;0;0;1;34;24.489795918367346;391.8367346938776;1591.8367346938776;0.336734693877551;-26.9194459864205;OPP;1;Touchdown;6;Touchdown;6;49
121;36;Slot Left;Cat;Right;Curls;1;23;23;Rush;1;;THIELE;3;THIELE;;;;;;;;;;27;2;35;6;1;GER;OPP;GER;OPP;1;23;23;1;5;30;GER;run;0;0;1;0;0;0;0;0;0;0;0;GER;;;19;12;12;19;-7;3;0;0;0;1;35;24.489795918367346;367.34693877551024;1567.3469387755104;0.346938775510204;-28.04093063303318;OPP;1;Touchdown;6;Touchdown;6;49
122;37;Cat Right;Slot;Right;Dagger;2;20;20;Complete;1;SAIL;PIETRYGA;10;THIELE;0;;;;;;PIETRYGA;;;30;2;36;6;1;GER;OPP;GER;OPP;2;20;20;1;4;40;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;19;12;12;19;-7;10;0;0;0;1;36;24.489795918367346;342.8571428571429;1542.857142857143;0.35714285714285715;-29.209137185186673;OPP;1;Touchdown;6;Touchdown;6;49
123;39;Slot Right;Slot;Left;Dagger;3;10;10;Complete;1;SAIL;PIETRYGA;9;THIELE;1;;;;;;PIETRYGA;;;40;2;37;6;1;GER;OPP;GER;OPP;3;10;10;1;2;49;GER;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;19;12;12;19;-7;9;0;0;0;1;37;24.489795918367346;318.36734693877554;1518.3673469387754;0.3673469387755103;-30.426012113092526;OPP;1;Touchdown;6;Touchdown;6;49
124;40;Slot Left;BUNCH;LEFT;SUN;4;1;1;Complete, TD;1;CORE;TREIBER;1;THIELE;0;;;;;;TREIBER;;;49;2;38;6;1;GER;OPP;GER;OPP;4;1;1;1;1;40;GER;pass;0;0;1;1;0;0;0;0;0;0;1;GER;;6;19;18;18;19;-1;-9;0;0;0;1;38;24.489795918367346;293.8775510204082;1493.8775510204082;0.3775510204081633;-4.5276547111993635;OPP;1;Touchdown;6;Touchdown;6;49
125;41;BUNCH LEFT;Slot;Right;Dagger;0;10;10;Incomplete;1;DIG;;0;THIELE;;;;;;;SPIES;;;40;2;39;6;1;GER;OPP;GER;OPP;0;10;10;1;2;5;OPP;extra_point;0;0;0;0;0;0;0;0;0;0;0;GER;;;19;18;18;19;-1;0;0;0;0;1;39;24.489795918367346;269.38775510204084;1469.387755102041;0.3877551020408163;-4.716280258929252;OPP;1;Touchdown;8;Touchdown;8;49
126;42;;;;;1;20;-5;;;;;10;;;;;;;;;;;5;2;40;7;1;OPP;OPP;GER;GER;1;20;-5;0;4;15;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;19;18;19;18;1;10;0;0;0;1;40;24.489795918367346;244.8979591836735;1444.8979591836735;0.3979591836734694;4.912764090809738;OPP;1;Touchdown;8;Opp_Touchdown;8;49
127;43;;;;;2;10;-15;;;;;9;;;;;;;;;;;15;2;41;7;1;OPP;OPP;GER;GER;2;10;-15;0;2;24;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;19;18;19;18;1;9;0;0;0;1;41;24.489795918367346;220.40816326530614;1420.408163265306;0.4081632653061225;5.117433588950696;OPP;1;Touchdown;8;Opp_Touchdown;8;49
128;44;;;;;3;1;-24;;;;;-5;;;;;;;;;;;24;2;42;7;1;OPP;OPP;GER;GER;3;1;-24;0;1;19;OPP;pass;0;0;1;0;0;0;0;0;0;0;0;GER;;;19;18;19;18;1;-5;0;0;0;1;42;24.489795918367346;195.9183673469388;1395.9183673469388;0.41836734693877553;5.330629774450331;OPP;1;Touchdown;8;Opp_Touchdown;8;49
129;45;;;;;4;6;-19;Incomplete;;;;0;;;;;;;;;;;19;2;43;7;1;OPP;OPP;GER;GER;4;6;-19;0;2;5;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;19;18;19;18;1;0;0;0;0;1;43;24.489795918367346;171.42857142857156;1371.4285714285716;0.42857142857142855;5.552707875605837;OPP;1;Touchdown;8;Opp_Touchdown;8;49
130;46;Slot Right;Slot;Right;Slot Dig;1;20;-5;Incomplete;1;HITCH;;0;THIELE;;;;;;;RIESS;;;5;2;44;8;1;GER;OPP;GER;OPP;1;20;-5;0;4;5;GER;pass;0;0;0;0;0;0;0;0;0;0;0;GER;;;19;18;18;19;-1;0;0;0;0;1;44;24.489795918367346;146.93877551020432;1346.9387755102043;0.43877551020408156;-5.7840379197961465;OPP;1;Touchdown;8;Touchdown;8;49
